
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
E4:58:E7:7D:9C:00, 2018-10-31 17:41:21, 2018-10-31 17:41:21, -91,        6, (not associated) ,tarigan,TARIGAN (2),TARUGAN (2),Tarigan
B4:F6:1C:CD:FE:EC, 2018-10-31 16:58:33, 2018-10-31 17:41:22, -91,       35, 78:8A:20:8D:62:1B,WarungPintarSekali
42:1B:0A:FC:6D:BC, 2018-10-31 17:41:07, 2018-10-31 17:41:07, -80,        1, (not associated) ,
12:86:5D:D0:E1:EB, 2018-10-31 17:41:06, 2018-10-31 17:41:06, -80,        3, (not associated) ,
3A:B4:C5:A2:AE:8F, 2018-10-31 17:41:08, 2018-10-31 17:41:08, -82,        3, (not associated) ,
92:45:B5:94:8C:E0, 2018-10-31 17:41:08, 2018-10-31 17:41:08, -84,        2, (not associated) ,
1C:77:F6:EC:F2:7E, 2018-10-31 17:41:08, 2018-10-31 17:41:08, -85,        2, (not associated) ,
E6:A5:3B:B7:0D:D9, 2018-10-31 17:41:04, 2018-10-31 17:41:04, -95,        1, (not associated) ,
DA:A1:19:05:AC:9C, 2018-10-31 17:40:51, 2018-10-31 17:40:51, -75,        3, (not associated) ,
FA:4B:B3:11:73:64, 2018-10-31 17:40:51, 2018-10-31 17:40:51, -80,        1, (not associated) ,
DA:A1:19:5B:09:AC, 2018-10-31 17:40:51, 2018-10-31 17:40:51, -81,        5, (not associated) ,
9E:19:C8:BA:42:70, 2018-10-31 17:40:52, 2018-10-31 17:40:52, -85,        2, (not associated) ,
DA:A1:19:CE:5E:6C, 2018-10-31 17:40:52, 2018-10-31 17:40:52, -90,        3, (not associated) ,
78:02:F8:BF:AB:4B, 2018-10-31 17:40:37, 2018-10-31 17:40:41,   0,        3, 0E:98:38:1A:F0:2F,
DA:A1:19:50:98:61, 2018-10-31 17:40:37, 2018-10-31 17:40:37, -75,        4, (not associated) ,
DA:A1:19:B1:23:83, 2018-10-31 17:40:38, 2018-10-31 17:40:38, -79,        2, (not associated) ,
DA:A1:19:5B:50:CA, 2018-10-31 17:40:37, 2018-10-31 17:40:37, -80,       11, (not associated) ,
00:0A:00:DB:30:D8, 2018-10-31 17:40:09, 2018-10-31 17:40:41, -82,       15, (not associated) ,
C0:87:EB:32:CF:FF, 2018-10-31 17:40:42, 2018-10-31 17:40:42, -84,        2, (not associated) ,
88:B1:11:C7:A1:55, 2018-10-31 16:56:09, 2018-10-31 17:40:41, -85,       21, (not associated) ,WarungPintarSekali
C0:87:EB:36:5A:23, 2018-10-31 17:00:13, 2018-10-31 17:40:37, -88,       26, (not associated) ,
02:85:50:38:A8:D2, 2018-10-31 17:40:26, 2018-10-31 17:40:27, -66,        8, (not associated) ,
A8:B8:6E:59:33:F6, 2018-10-31 17:40:24, 2018-10-31 17:40:24, -77,        4, (not associated) ,
FE:40:46:00:7E:E1, 2018-10-31 17:40:28, 2018-10-31 17:40:28, -80,        2, (not associated) ,
DA:A1:19:30:63:2C, 2018-10-31 17:40:26, 2018-10-31 17:40:26, -80,        2, (not associated) ,
DA:A1:19:BF:8F:1B, 2018-10-31 17:40:22, 2018-10-31 17:40:23, -80,        2, (not associated) ,
1E:15:D6:BB:10:3B, 2018-10-31 17:40:28, 2018-10-31 17:40:28, -85,        1, (not associated) ,
8A:42:52:D8:3C:D3, 2018-10-31 17:40:26, 2018-10-31 17:40:26, -85,        2, (not associated) ,
32:EA:17:82:55:A5, 2018-10-31 17:40:26, 2018-10-31 17:40:26, -89,        1, (not associated) ,
DA:A1:19:9F:F4:6F, 2018-10-31 17:40:09, 2018-10-31 17:40:09, -55,        1, (not associated) ,
DA:A1:19:73:C8:7A, 2018-10-31 17:40:09, 2018-10-31 17:40:09, -61,        1, (not associated) ,
EC:D0:9F:44:D8:73, 2018-10-31 17:08:35, 2018-10-31 17:40:14, -72,        9, 78:8A:20:49:97:FA,WarungPintarSekali
DA:A1:19:F3:F1:BF, 2018-10-31 17:40:11, 2018-10-31 17:40:11, -77,        8, (not associated) ,
9E:05:AE:FB:DD:8B, 2018-10-31 17:40:11, 2018-10-31 17:40:11, -89,        1, (not associated) ,
DA:A1:19:28:D6:9B, 2018-10-31 17:40:11, 2018-10-31 17:40:11, -89,        1, (not associated) ,
20:5E:F7:E0:64:D2, 2018-10-31 17:40:14, 2018-10-31 17:40:14, -90,        2, (not associated) ,
DA:A1:19:10:8B:06, 2018-10-31 17:39:58, 2018-10-31 17:39:58, -64,        1, (not associated) ,
DA:A1:19:4B:8F:41, 2018-10-31 17:39:57, 2018-10-31 17:39:57, -64,        2, (not associated) ,
DA:A1:19:7E:67:52, 2018-10-31 17:40:01, 2018-10-31 17:40:01, -71,        2, (not associated) ,
D8:8F:76:16:BD:3E, 2018-10-31 16:52:31, 2018-10-31 17:39:59, -73,       67, 78:8A:20:8D:62:1B,WarungPintarSekali
DA:A1:19:C2:AB:5F, 2018-10-31 17:40:01, 2018-10-31 17:40:01, -74,        1, (not associated) ,
EC:51:BC:68:3F:37, 2018-10-31 17:39:57, 2018-10-31 17:39:59, -74,        5, (not associated) ,
02:A6:37:9E:4D:EC, 2018-10-31 17:39:58, 2018-10-31 17:39:59, -77,        8, (not associated) ,
DA:A1:19:BC:48:74, 2018-10-31 17:40:02, 2018-10-31 17:40:02, -78,        8, (not associated) ,
DA:A1:19:18:01:B5, 2018-10-31 17:40:01, 2018-10-31 17:40:01, -82,        1, (not associated) ,
DA:A1:19:31:AC:97, 2018-10-31 17:39:57, 2018-10-31 17:39:57, -85,        1, (not associated) ,
3C:B6:B7:14:01:69, 2018-10-31 17:39:37, 2018-10-31 17:39:57, -85,        3, (not associated) ,
48:13:7E:2D:EA:79, 2018-10-31 17:39:58, 2018-10-31 17:39:58, -86,        6, (not associated) ,
CC:2D:83:BF:54:61, 2018-10-31 17:40:02, 2018-10-31 17:40:02, -88,        2, (not associated) ,
8E:AC:C7:5D:23:80, 2018-10-31 17:40:01, 2018-10-31 17:40:01, -90,        1, (not associated) ,
DA:A1:19:57:6A:21, 2018-10-31 17:39:43, 2018-10-31 17:39:43, -70,        9, (not associated) ,telkomselpeduli
DA:A1:19:03:A8:B4, 2018-10-31 17:39:44, 2018-10-31 17:39:44, -72,        5, (not associated) ,
36:82:D2:EF:21:00, 2018-10-31 17:39:47, 2018-10-31 17:39:47, -83,        3, (not associated) ,
0C:1D:AF:75:61:BD, 2018-10-31 17:39:43, 2018-10-31 17:39:46, -85,        2, FC:DD:55:4E:EF:BA,
DA:A1:19:FD:2E:E2, 2018-10-31 17:39:43, 2018-10-31 17:39:43, -86,        1, (not associated) ,
E8:50:8B:B9:06:6F, 2018-10-31 17:39:19, 2018-10-31 17:39:43, -88,        5, (not associated) ,
02:66:38:5A:54:44, 2018-10-31 17:39:43, 2018-10-31 17:39:43, -90,        2, (not associated) ,
A4:5E:60:7F:52:05, 2018-10-31 17:39:44, 2018-10-31 17:39:46, -93,       15, 78:D7:52:74:94:10,
62:4C:5C:B1:47:CB, 2018-10-31 17:39:44, 2018-10-31 17:39:44, -93,        1, (not associated) ,
DA:A1:19:F8:95:55, 2018-10-31 17:39:29, 2018-10-31 17:39:31, -76,       13, (not associated) ,
EC:51:BC:62:D9:DF, 2018-10-31 17:39:31, 2018-10-31 17:39:31, -78,        1, 5C:F2:86:28:FA:C0,
B4:CB:57:7C:AB:79, 2018-10-31 17:39:31, 2018-10-31 17:39:31, -78,        3, (not associated) ,
D2:34:40:E9:41:6D, 2018-10-31 17:39:33, 2018-10-31 17:39:33, -81,        1, (not associated) ,
1C:77:F6:EE:BA:10, 2018-10-31 17:39:31, 2018-10-31 17:39:31, -84,        2, (not associated) ,
DA:A1:19:93:B3:9E, 2018-10-31 17:39:32, 2018-10-31 17:39:32, -85,        1, (not associated) ,
16:A7:10:72:DF:5E, 2018-10-31 17:39:23, 2018-10-31 17:39:34, -85,        5, 00:25:00:FF:94:73,
3C:B6:B7:4C:36:45, 2018-10-31 17:39:31, 2018-10-31 17:39:31, -90,        2, (not associated) ,
A2:94:A6:E6:67:8D, 2018-10-31 17:31:01, 2018-10-31 17:39:17, -65,       18, (not associated) ,
06:87:FD:90:34:80, 2018-10-31 17:38:37, 2018-10-31 17:39:22, -80,        2, (not associated) ,
DA:A1:19:DC:6C:8E, 2018-10-31 17:39:14, 2018-10-31 17:39:17, -83,       15, (not associated) ,
64:CC:2E:6D:E8:30, 2018-10-31 17:39:17, 2018-10-31 17:39:17, -85,        1, (not associated) ,
9C:A9:E4:C3:C8:D2, 2018-10-31 17:39:18, 2018-10-31 17:39:18, -86,        4, (not associated) ,
DA:A1:19:A0:B2:A5, 2018-10-31 17:39:14, 2018-10-31 17:39:17, -86,        7, (not associated) ,
88:D5:0C:48:3F:54, 2018-10-31 17:39:09, 2018-10-31 17:39:22, -88,        5, 78:D7:52:74:94:10,
30:CB:F8:C7:4B:9B, 2018-10-31 17:39:22, 2018-10-31 17:39:22, -90,        1, (not associated) ,
DA:A1:19:32:2A:15, 2018-10-31 17:39:19, 2018-10-31 17:39:19, -90,        1, (not associated) ,
2C:54:CF:EC:01:4A, 2018-10-31 17:39:04, 2018-10-31 17:39:04,  -1,        1, 34:E9:11:31:5B:55,
DA:A1:19:6F:C4:D1, 2018-10-31 17:39:07, 2018-10-31 17:39:07, -62,        1, (not associated) ,
DA:A1:19:2E:4C:C7, 2018-10-31 17:39:06, 2018-10-31 17:39:06, -63,        2, (not associated) ,
DA:A1:19:67:BC:37, 2018-10-31 17:39:06, 2018-10-31 17:39:06, -64,        1, (not associated) ,
DA:A1:19:6E:7B:2D, 2018-10-31 17:39:06, 2018-10-31 17:39:06, -67,        1, (not associated) ,
DA:A1:19:B3:2E:72, 2018-10-31 17:39:06, 2018-10-31 17:39:06, -69,        1, (not associated) ,
DA:A1:19:4B:58:D3, 2018-10-31 17:39:06, 2018-10-31 17:39:06, -72,        1, (not associated) ,
1C:77:F6:E3:F4:4A, 2018-10-31 17:39:06, 2018-10-31 17:39:07, -75,        6, (not associated) ,
DA:A1:19:74:F4:FE, 2018-10-31 17:39:06, 2018-10-31 17:39:06, -78,        8, (not associated) ,
5C:70:A3:4C:AA:E9, 2018-10-31 17:39:06, 2018-10-31 17:39:06, -81,        2, (not associated) ,
DA:A1:19:0C:61:37, 2018-10-31 17:38:54, 2018-10-31 17:38:54, -73,        1, (not associated) ,
DA:A1:19:B6:7B:66, 2018-10-31 17:38:51, 2018-10-31 17:38:51, -79,        2, (not associated) ,
B0:6E:BF:8A:3F:29, 2018-10-31 17:38:42, 2018-10-31 17:38:52, -81,        2, (not associated) ,
F0:6D:78:25:47:75, 2018-10-31 17:38:51, 2018-10-31 17:38:51, -90,        1, (not associated) ,
9E:65:A7:0D:4B:B8, 2018-10-31 17:38:53, 2018-10-31 17:38:53, -91,        1, (not associated) ,
DA:A1:19:C5:42:F6, 2018-10-31 16:53:49, 2018-10-31 17:38:37, -84,        3, (not associated) ,
DA:A1:19:5B:FA:AE, 2018-10-31 17:38:37, 2018-10-31 17:38:37, -88,        1, (not associated) ,
02:92:3F:45:3B:F0, 2018-10-31 17:38:24, 2018-10-31 17:38:26, -74,        5, (not associated) ,
DA:A1:19:1F:01:F6, 2018-10-31 17:38:26, 2018-10-31 17:38:26, -82,        6, (not associated) ,
DA:A1:19:26:F4:CC, 2018-10-31 17:38:26, 2018-10-31 17:38:26, -91,        1, (not associated) ,
DA:A1:19:78:09:66, 2018-10-31 17:38:11, 2018-10-31 17:38:11, -65,       10, (not associated) ,
4C:49:E3:B2:FB:39, 2018-10-31 16:54:19, 2018-10-31 17:38:11, -65,       96, EC:D0:9F:44:A2:A9,Redmi
DA:A1:19:E7:FA:57, 2018-10-31 17:38:12, 2018-10-31 17:38:12, -70,        8, (not associated) ,
DA:A1:19:19:EB:ED, 2018-10-31 17:38:13, 2018-10-31 17:38:13, -76,       11, (not associated) ,
DA:A1:19:34:08:BC, 2018-10-31 17:38:12, 2018-10-31 17:38:12, -76,        1, (not associated) ,
DA:A1:19:A0:85:E0, 2018-10-31 17:38:09, 2018-10-31 17:38:09, -77,        3, (not associated) ,HUAWEI-8gK3_plus
DA:A1:19:5D:D6:03, 2018-10-31 17:38:11, 2018-10-31 17:38:12, -78,        4, (not associated) ,
3A:C6:FB:3C:5C:19, 2018-10-31 17:38:11, 2018-10-31 17:38:11, -78,        2, (not associated) ,
DA:A1:19:08:8A:17, 2018-10-31 17:38:12, 2018-10-31 17:38:12, -81,        1, (not associated) ,
DA:A1:19:14:1F:D3, 2018-10-31 17:38:12, 2018-10-31 17:38:12, -86,        1, (not associated) ,
DA:A1:19:B6:1E:9B, 2018-10-31 17:38:13, 2018-10-31 17:38:13, -87,        1, (not associated) ,
8C:45:00:01:9F:99, 2018-10-31 17:38:14, 2018-10-31 17:38:14, -88,        1, (not associated) ,astonish
DA:A1:19:6C:20:1C, 2018-10-31 17:38:11, 2018-10-31 17:38:11, -88,        2, (not associated) ,12345678
DA:A1:19:3C:97:CB, 2018-10-31 17:38:09, 2018-10-31 17:38:09, -88,        2, (not associated) ,
DA:A1:19:D0:25:FB, 2018-10-31 17:37:57, 2018-10-31 17:37:57, -63,        2, (not associated) ,
DA:A1:19:B4:F8:AA, 2018-10-31 17:37:57, 2018-10-31 17:37:57, -66,        1, (not associated) ,
DA:A1:19:7A:F5:70, 2018-10-31 17:37:57, 2018-10-31 17:37:57, -68,        1, (not associated) ,
DA:A1:19:62:A6:21, 2018-10-31 17:35:57, 2018-10-31 17:37:56, -68,        2, (not associated) ,
1A:33:4F:7F:31:BB, 2018-10-31 17:37:56, 2018-10-31 17:37:56, -73,        1, (not associated) ,
DA:A1:19:6F:AF:6F, 2018-10-31 17:37:56, 2018-10-31 17:37:56, -81,        1, (not associated) ,
DA:A1:19:60:6D:21, 2018-10-31 17:37:59, 2018-10-31 17:37:59, -84,        6, (not associated) ,
DA:A1:19:61:59:64, 2018-10-31 17:37:59, 2018-10-31 17:38:01, -87,        5, (not associated) ,
48:13:7E:25:DF:6D, 2018-10-31 17:38:01, 2018-10-31 17:38:02, -89,        3, (not associated) ,
FE:9C:D5:9E:93:72, 2018-10-31 17:35:42, 2018-10-31 17:37:57, -89,        2, (not associated) ,
1C:77:F6:5B:CC:2D, 2018-10-31 17:38:02, 2018-10-31 17:38:02, -90,        1, (not associated) ,
DA:A1:19:5E:2B:93, 2018-10-31 17:37:43, 2018-10-31 17:37:43, -80,        2, (not associated) ,
20:82:C0:2B:63:3C, 2018-10-31 17:37:44, 2018-10-31 17:37:44, -84,        6, (not associated) ,DEDi
64:B8:53:5C:9B:B3, 2018-10-31 17:37:47, 2018-10-31 17:37:47, -95,        1, (not associated) ,
DA:A1:19:2D:0C:DE, 2018-10-31 17:37:34, 2018-10-31 17:37:34, -68,        4, (not associated) ,
A8:1B:5A:C0:D7:06, 2018-10-31 17:37:29, 2018-10-31 17:37:29, -84,        3, (not associated) ,
00:1E:AD:8F:AD:A5, 2018-10-31 17:37:04, 2018-10-31 17:37:32, -85,       17, FC:DD:55:4C:88:B3,
6E:F6:C5:3B:FE:6A, 2018-10-31 17:37:32, 2018-10-31 17:37:32, -89,        1, (not associated) ,
D0:5B:A8:8B:53:B0, 2018-10-31 17:37:29, 2018-10-31 17:37:34, -89,        2, (not associated) ,
DA:A1:19:07:EE:D9, 2018-10-31 17:37:17, 2018-10-31 17:37:17, -73,        2, (not associated) ,
DA:A1:19:21:76:2A, 2018-10-31 17:37:17, 2018-10-31 17:37:17, -79,        1, (not associated) ,
DA:A1:19:18:AA:55, 2018-10-31 17:37:21, 2018-10-31 17:37:21, -83,        5, (not associated) ,
3E:8D:31:02:99:9A, 2018-10-31 17:37:21, 2018-10-31 17:37:21, -85,        1, (not associated) ,
6A:C3:8C:CF:EF:7C, 2018-10-31 17:37:17, 2018-10-31 17:37:18, -87,        2, (not associated) ,
76:E5:A0:E2:86:2B, 2018-10-31 16:59:46, 2018-10-31 17:37:08, -61,      230, 00:25:00:FF:94:73,
DA:A1:19:C4:12:95, 2018-10-31 17:37:06, 2018-10-31 17:37:06, -76,        5, (not associated) ,
DA:A1:19:1D:A9:5D, 2018-10-31 17:37:06, 2018-10-31 17:37:06, -80,        1, (not associated) ,
2A:D4:4B:B8:5F:12, 2018-10-31 17:36:06, 2018-10-31 17:37:06, -83,        7, 00:25:00:FF:94:73,
DA:A1:19:1A:50:9B, 2018-10-31 17:37:06, 2018-10-31 17:37:07, -89,        4, (not associated) ,
DA:A1:19:27:A2:54, 2018-10-31 17:36:53, 2018-10-31 17:36:53, -62,        2, (not associated) ,
02:DD:D7:9D:32:BB, 2018-10-31 17:36:54, 2018-10-31 17:36:54, -68,        6, (not associated) ,
DA:A1:19:76:BA:35, 2018-10-31 17:36:53, 2018-10-31 17:36:53, -70,        1, (not associated) ,
DA:A1:19:70:01:D7, 2018-10-31 17:36:52, 2018-10-31 17:36:52, -77,        1, (not associated) ,
DA:A1:19:E5:97:4B, 2018-10-31 17:36:53, 2018-10-31 17:36:53, -78,        1, (not associated) ,
76:60:E7:82:BE:BD, 2018-10-31 17:33:43, 2018-10-31 17:36:57, -81,       18, 00:25:00:FF:94:73,
CC:9F:7A:7A:26:3C, 2018-10-31 17:36:52, 2018-10-31 17:36:57, -82,        3, (not associated) ,bintaro
DA:A1:19:3A:FF:B3, 2018-10-31 17:36:56, 2018-10-31 17:36:56, -87,        3, (not associated) ,
A8:9F:BA:B6:9A:3D, 2018-10-31 17:36:52, 2018-10-31 17:36:52, -87,        4, (not associated) ,anti zionis
42:D2:8A:81:E4:D1, 2018-10-31 17:36:52, 2018-10-31 17:36:52, -87,        1, (not associated) ,Nintendo_3DS_continuous_scan_000
8E:2A:93:2D:98:4B, 2018-10-31 17:36:57, 2018-10-31 17:36:57, -88,        2, (not associated) ,
00:EC:0A:45:22:AA, 2018-10-31 17:36:56, 2018-10-31 17:36:56, -90,        3, (not associated) ,AP-2W2,Redmi
0A:C7:58:45:BE:4C, 2018-10-31 17:36:52, 2018-10-31 17:36:53, -90,        2, (not associated) ,
DA:A1:19:32:52:E0, 2018-10-31 17:36:42, 2018-10-31 17:36:42, -73,        1, (not associated) ,
DA:A1:19:79:07:03, 2018-10-31 17:36:42, 2018-10-31 17:36:42, -73,        1, (not associated) ,
78:36:CC:C8:F8:CB, 2018-10-31 17:36:42, 2018-10-31 17:36:42, -73,        1, (not associated) ,
DA:A1:19:4D:6D:32, 2018-10-31 17:36:42, 2018-10-31 17:36:42, -74,        1, (not associated) ,
DA:A1:19:D6:2B:16, 2018-10-31 17:11:26, 2018-10-31 17:36:43, -74,        2, (not associated) ,
DA:A1:19:60:A2:56, 2018-10-31 17:36:43, 2018-10-31 17:36:43, -76,        2, (not associated) ,
20:5E:F7:C4:61:D0, 2018-10-31 17:36:42, 2018-10-31 17:36:42, -78,        2, (not associated) ,
9A:3C:64:ED:9A:98, 2018-10-31 17:36:43, 2018-10-31 17:36:43, -79,        3, (not associated) ,
DA:A1:19:CB:50:C5, 2018-10-31 17:36:42, 2018-10-31 17:36:42, -80,       10, (not associated) ,
CC:2D:83:B8:43:59, 2018-10-31 17:36:41, 2018-10-31 17:36:42, -90,        5, (not associated) ,
DA:A1:19:5D:B0:60, 2018-10-31 17:36:41, 2018-10-31 17:36:41, -93,        1, (not associated) ,
BE:F3:CF:B3:D3:04, 2018-10-31 17:36:39, 2018-10-31 17:36:39, -94,        1, (not associated) ,
34:41:5D:DD:2F:16, 2018-10-31 16:56:27, 2018-10-31 17:36:29, -34,       22, (not associated) ,WarungPintarSekali
96:13:EF:C5:C1:F3, 2018-10-31 17:36:27, 2018-10-31 17:36:27, -72,        1, (not associated) ,
6C:71:D9:7A:DD:DB, 2018-10-31 17:36:27, 2018-10-31 17:36:27, -87,        1, 78:8A:20:49:97:FA,
78:B3:B9:10:43:15, 2018-10-31 17:21:06, 2018-10-31 17:36:16,  -1,        2, 84:16:F9:5F:82:63,
DA:A1:19:7A:37:1B, 2018-10-31 17:36:12, 2018-10-31 17:36:12, -79,        7, (not associated) ,
72:98:A5:D8:A2:22, 2018-10-31 17:36:12, 2018-10-31 17:36:14, -83,        3, (not associated) ,
22:BC:47:9D:0B:AF, 2018-10-31 17:36:12, 2018-10-31 17:36:12, -83,        1, (not associated) ,
6A:37:83:9E:20:7D, 2018-10-31 17:36:16, 2018-10-31 17:36:16, -85,        4, (not associated) ,
8A:AF:6A:B7:7F:86, 2018-10-31 17:36:13, 2018-10-31 17:36:13, -89,        1, (not associated) ,
D0:F8:8C:3D:85:BF, 2018-10-31 17:36:12, 2018-10-31 17:36:12, -91,        1, (not associated) ,@wifi.id
DA:A1:19:98:DC:57, 2018-10-31 17:35:57, 2018-10-31 17:35:58, -62,        2, (not associated) ,
DA:A1:19:9A:A5:59, 2018-10-31 17:36:02, 2018-10-31 17:36:02, -72,        1, (not associated) ,
9E:03:57:C1:25:62, 2018-10-31 17:36:01, 2018-10-31 17:36:01, -76,        3, (not associated) ,
96:68:92:1A:70:35, 2018-10-31 17:35:58, 2018-10-31 17:35:58, -82,        1, (not associated) ,
DA:A1:19:E9:77:2B, 2018-10-31 17:36:03, 2018-10-31 17:36:03, -84,        1, (not associated) ,
DA:A1:19:61:26:DA, 2018-10-31 17:36:03, 2018-10-31 17:36:03, -87,        1, (not associated) ,
9E:09:4A:3A:50:9F, 2018-10-31 17:36:01, 2018-10-31 17:36:01, -87,        2, (not associated) ,
20:5E:F7:3A:B8:72, 2018-10-31 17:35:58, 2018-10-31 17:35:58, -90,        1, (not associated) ,
E0:CB:EE:BB:8D:1D, 2018-10-31 17:35:58, 2018-10-31 17:35:58, -92,        2, (not associated) ,
DA:A1:19:90:C9:E5, 2018-10-31 17:35:47, 2018-10-31 17:35:47, -81,        5, (not associated) ,
DA:A1:19:EC:27:8E, 2018-10-31 17:35:46, 2018-10-31 17:35:46, -91,        1, (not associated) ,
2A:A5:3A:C0:AE:D0, 2018-10-31 17:35:47, 2018-10-31 17:35:47, -93,        1, (not associated) ,
DA:A1:19:D1:17:5B, 2018-10-31 17:35:31, 2018-10-31 17:35:31, -69,        1, (not associated) ,
3C:B6:B7:2A:CD:59, 2018-10-31 17:35:31, 2018-10-31 17:35:31, -75,        3, (not associated) ,
DA:A1:19:D0:DD:21, 2018-10-31 17:35:31, 2018-10-31 17:35:31, -76,        1, (not associated) ,
DA:A1:19:A1:D7:86, 2018-10-31 17:35:36, 2018-10-31 17:35:36, -79,       10, (not associated) ,
DA:A1:19:E0:66:7C, 2018-10-31 17:35:31, 2018-10-31 17:35:31, -85,        1, (not associated) ,
DA:A1:19:07:6F:E6, 2018-10-31 17:35:31, 2018-10-31 17:35:31, -86,        3, (not associated) ,
88:D5:0C:1B:5C:32, 2018-10-31 17:02:55, 2018-10-31 17:35:32, -88,       32, (not associated) ,
DA:E5:ED:31:67:79, 2018-10-31 17:35:31, 2018-10-31 17:35:31, -89,        1, (not associated) ,
E6:0B:AE:36:34:BB, 2018-10-31 17:35:36, 2018-10-31 17:35:36, -90,        1, (not associated) ,
DA:A1:19:2A:B6:31, 2018-10-31 17:35:19, 2018-10-31 17:35:19, -72,        1, (not associated) ,
DA:A1:19:A4:30:C1, 2018-10-31 17:35:22, 2018-10-31 17:35:22, -79,        5, (not associated) ,
DA:A1:19:E9:2B:DF, 2018-10-31 17:35:21, 2018-10-31 17:35:21, -83,        2, (not associated) ,
8C:85:90:4A:68:56, 2018-10-31 17:14:14, 2018-10-31 17:35:18, -83,       16, (not associated) ,Air-
AC:C1:EE:82:99:3D, 2018-10-31 16:56:17, 2018-10-31 17:35:22, -83,        2, 0C:98:38:07:BD:FB,
22:F0:91:1D:56:34, 2018-10-31 17:35:19, 2018-10-31 17:35:19, -84,        2, (not associated) ,
86:4E:FD:95:FF:72, 2018-10-31 17:35:23, 2018-10-31 17:35:23, -85,        2, (not associated) ,
DA:A1:19:C2:AB:28, 2018-10-31 17:35:23, 2018-10-31 17:35:23, -88,        2, (not associated) ,
DA:A1:19:CC:D7:C2, 2018-10-31 17:35:22, 2018-10-31 17:35:22, -88,        1, (not associated) ,
DA:A1:19:81:68:53, 2018-10-31 17:35:22, 2018-10-31 17:35:22, -89,        1, (not associated) ,
DA:A1:19:7C:F2:FD, 2018-10-31 17:35:18, 2018-10-31 17:35:18, -89,        1, (not associated) ,
DA:A1:19:ED:42:F4, 2018-10-31 17:35:09, 2018-10-31 17:35:09, -65,        1, (not associated) ,
D0:F8:8C:3D:46:1D, 2018-10-31 17:35:08, 2018-10-31 17:35:08, -76,        2, (not associated) ,
DA:A1:19:1A:50:3B, 2018-10-31 17:35:06, 2018-10-31 17:35:06, -84,        1, (not associated) ,
20:5E:F7:69:EF:64, 2018-10-31 17:35:04, 2018-10-31 17:35:04, -85,        1, (not associated) ,
EC:51:BC:61:06:AD, 2018-10-31 17:35:07, 2018-10-31 17:35:07, -87,        1, (not associated) ,
DA:A1:19:86:B7:6B, 2018-10-31 17:35:07, 2018-10-31 17:35:07, -87,        1, (not associated) ,
DA:A1:19:F7:E0:CB, 2018-10-31 17:35:06, 2018-10-31 17:35:06, -87,        1, (not associated) ,
76:C0:11:87:26:83, 2018-10-31 17:35:06, 2018-10-31 17:35:06, -89,        1, (not associated) ,
20:5E:F7:7B:D6:0C, 2018-10-31 17:35:07, 2018-10-31 17:35:07, -90,        1, 90:C7:D8:BA:DA:77,
8E:0E:CB:B4:3E:81, 2018-10-31 17:34:53, 2018-10-31 17:34:53, -77,        2, (not associated) ,
DA:A1:19:E5:A2:23, 2018-10-31 17:34:53, 2018-10-31 17:34:53, -79,        5, (not associated) ,
00:25:48:04:61:F0, 2018-10-31 17:34:38, 2018-10-31 17:34:54, -80,       10, (not associated) ,123456
DA:A1:19:1D:FD:54, 2018-10-31 17:34:56, 2018-10-31 17:34:56, -85,        2, (not associated) ,
EA:FF:29:D5:91:3A, 2018-10-31 17:34:53, 2018-10-31 17:34:53, -88,        1, (not associated) ,
82:07:B0:85:54:CA, 2018-10-31 17:34:56, 2018-10-31 17:34:56, -91,        1, (not associated) ,
B2:7B:55:ED:72:B1, 2018-10-31 17:34:09, 2018-10-31 17:34:39, -69,       19, 00:25:00:FF:94:73,
DA:A1:19:A7:FE:6F, 2018-10-31 17:34:41, 2018-10-31 17:34:42, -82,       10, (not associated) ,
34:97:F6:C5:26:E4, 2018-10-31 17:34:39, 2018-10-31 17:34:39, -84,        2, (not associated) ,
26:3B:F0:32:79:83, 2018-10-31 17:29:59, 2018-10-31 17:34:43, -84,       58, 00:25:00:FF:94:73,
D2:7B:16:19:2B:8D, 2018-10-31 17:34:44, 2018-10-31 17:34:44, -85,        3, (not associated) ,
88:D5:0C:1C:62:84, 2018-10-31 17:26:02, 2018-10-31 17:34:42, -89,       59, 38:A4:ED:14:64:D0,d'SDL_JakartaFM,Speedy Instan@wifi.id,Redmi
DA:A1:19:20:B8:01, 2018-10-31 17:34:39, 2018-10-31 17:34:39, -90,        2, (not associated) ,
DA:A1:19:37:AC:55, 2018-10-31 17:34:41, 2018-10-31 17:34:41, -91,        2, (not associated) ,
EA:CA:14:9F:5E:22, 2018-10-31 17:34:42, 2018-10-31 17:34:42, -92,        1, (not associated) ,
DA:A1:19:83:FE:B0, 2018-10-31 17:34:32, 2018-10-31 17:34:32, -60,        1, (not associated) ,
DA:A1:19:91:AF:F3, 2018-10-31 17:34:32, 2018-10-31 17:34:32, -62,        1, (not associated) ,
